id,product_name,type,rating,num_words,stop_%,meaning_%,proper_noun_%,noun_%,pronoun_%,verb_%,adverb_%,adjective_%,wh-word_%,missspelled_%
42,rubber chicken purse,review,1.0,7,0.14285714285714285,0.8571428571428571,0.0,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.5714285714285714
42,rubber chicken purse,title,1.0,9,0.3333333333333333,0.6666666666666666,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666
43,rubber chicken purse,review,3.0,17,0.6470588235294118,0.35294117647058826,0.0,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.5882352941176471
43,rubber chicken purse,title,3.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
44,rubber chicken purse,review,2.0,12,0.75,0.25,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.4166666666666667
44,rubber chicken purse,title,2.0,12,0.75,0.25,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.4166666666666667
45,rubber chicken purse,review,1.0,9,0.4444444444444444,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.6666666666666666
45,rubber chicken purse,title,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46,rubber chicken purse,review,3.0,16,0.4375,0.5625,0.0,0.0625,0.125,0.25,0.25,0.1875,0.0625,0.6875
46,rubber chicken purse,title,3.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48,rubber chicken purse,review,1.0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
48,rubber chicken purse,title,1.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
49,rubber chicken purse,review,3.0,9,0.3333333333333333,0.6666666666666666,0.0,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666
49,rubber chicken purse,title,3.0,7,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143
50,rubber chicken purse,review,2.0,17,0.35294117647058826,0.6470588235294118,0.0,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.0,0.6470588235294118
50,rubber chicken purse,title,2.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
51,rubber chicken purse,review,3.0,23,0.43478260869565216,0.5652173913043478,0.0,0.21739130434782608,0.0,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.0,0.5652173913043478
51,rubber chicken purse,title,3.0,3,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0
52,rubber chicken purse,review,1.0,20,0.6,0.4,0.0,0.15,0.05,0.3,0.1,0.05,0.0,0.55
52,rubber chicken purse,title,1.0,7,0.7142857142857143,0.2857142857142857,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714
53,rubber chicken purse,review,2.0,11,0.36363636363636365,0.6363636363636364,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.18181818181818182,0.0,0.7272727272727273
53,rubber chicken purse,title,2.0,5,0.2,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8
54,rubber chicken purse,review,3.0,9,0.1111111111111111,0.8888888888888888,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.7777777777777778
54,rubber chicken purse,title,3.0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
55,rubber chicken purse,review,3.0,26,0.6153846153846154,0.38461538461538464,0.0,0.11538461538461539,0.038461538461538464,0.2692307692307692,0.11538461538461539,0.0,0.038461538461538464,0.5
55,rubber chicken purse,title,3.0,9,0.7777777777777778,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.5555555555555556
56,rubber chicken purse,review,1.0,29,0.3448275862068966,0.6551724137931034,0.0,0.27586206896551724,0.06896551724137931,0.20689655172413793,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.7241379310344828
56,rubber chicken purse,title,1.0,12,0.25,0.75,0.0,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.5833333333333334
57,rubber chicken purse,review,2.0,17,0.5882352941176471,0.4117647058823529,0.0,0.23529411764705882,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.4117647058823529
57,rubber chicken purse,title,2.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
58,rubber chicken purse,review,2.0,40,0.55,0.45,0.025,0.175,0.05,0.175,0.1,0.1,0.0,0.45
58,rubber chicken purse,title,2.0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5
59,rubber chicken purse,review,3.0,159,0.5345911949685535,0.46540880503144655,0.0,0.18867924528301888,0.03773584905660377,0.11320754716981132,0.031446540880503145,0.06918238993710692,0.0,0.389937106918239
59,rubber chicken purse,title,3.0,5,0.4,0.6,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.6
60,rubber chicken purse,review,2.0,16,0.625,0.375,0.0,0.1875,0.0625,0.125,0.0625,0.125,0.0,0.5
60,rubber chicken purse,title,2.0,6,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5
61,rubber chicken purse,review,1.0,26,0.5,0.5,0.0,0.07692307692307693,0.11538461538461539,0.2692307692307692,0.11538461538461539,0.23076923076923078,0.0,0.7307692307692307
61,rubber chicken purse,title,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
62,rubber chicken purse,review,2.0,151,0.5496688741721855,0.4503311258278146,0.0,0.11920529801324503,0.033112582781456956,0.152317880794702,0.07947019867549669,0.09271523178807947,0.013245033112582781,0.3973509933774834
62,rubber chicken purse,title,2.0,17,0.4117647058823529,0.5882352941176471,0.0,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.6470588235294118
63,rubber chicken purse,review,3.0,38,0.18421052631578946,0.8157894736842105,0.0,0.5526315789473685,0.02631578947368421,0.13157894736842105,0.05263157894736842,0.13157894736842105,0.0,0.868421052631579
63,rubber chicken purse,title,3.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
64,rubber chicken purse,review,1.0,13,0.46153846153846156,0.5384615384615384,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.6923076923076923
64,rubber chicken purse,title,1.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
65,rubber chicken purse,review,1.0,25,0.4,0.6,0.0,0.32,0.0,0.08,0.08,0.08,0.0,0.52
65,rubber chicken purse,title,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,rubber chicken purse,review,3.0,97,0.5670103092783505,0.4329896907216495,0.0,0.09278350515463918,0.08247422680412371,0.20618556701030927,0.061855670103092786,0.061855670103092786,0.010309278350515464,0.36082474226804123
66,rubber chicken purse,title,3.0,15,0.6666666666666666,0.3333333333333333,0.0,0.0,0.2,0.26666666666666666,0.2,0.06666666666666667,0.0,0.3333333333333333
67,rubber chicken purse,review,3.0,16,0.5,0.5,0.0,0.1875,0.0,0.0625,0.0625,0.25,0.0,0.625
67,rubber chicken purse,title,3.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
68,rubber chicken purse,review,1.0,37,0.5135135135135135,0.4864864864864865,0.0,0.13513513513513514,0.05405405405405406,0.21621621621621623,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.43243243243243246
68,rubber chicken purse,title,1.0,11,0.6363636363636364,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.7272727272727273
69,rubber chicken purse,review,1.0,84,0.5238095238095238,0.47619047619047616,0.0,0.19047619047619047,0.03571428571428571,0.19047619047619047,0.05952380952380952,0.08333333333333333,0.0,0.4642857142857143
69,rubber chicken purse,title,1.0,9,0.6666666666666666,0.3333333333333333,0.0,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444
70,rubber chicken purse,review,3.0,8,0.375,0.625,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.875
70,rubber chicken purse,title,3.0,8,0.375,0.625,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.875
71,rubber chicken purse,review,3.0,26,0.5,0.5,0.0,0.3076923076923077,0.0,0.19230769230769232,0.0,0.038461538461538464,0.0,0.5384615384615384
71,rubber chicken purse,title,3.0,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
72,rubber chicken purse,review,3.0,9,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556
72,rubber chicken purse,title,3.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
73,rubber chicken purse,review,1.0,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,1.0
73,rubber chicken purse,title,1.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
74,rubber chicken purse,review,3.0,54,0.48148148148148145,0.5185185185185185,0.0,0.09259259259259259,0.018518518518518517,0.2222222222222222,0.09259259259259259,0.1111111111111111,0.0,0.4444444444444444
74,rubber chicken purse,title,3.0,6,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666
75,rubber chicken purse,review,2.0,72,0.5416666666666666,0.4583333333333333,0.0,0.125,0.06944444444444445,0.1527777777777778,0.041666666666666664,0.09722222222222222,0.0,0.4444444444444444
75,rubber chicken purse,title,2.0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
76,rubber chicken purse,review,3.0,22,0.6363636363636364,0.36363636363636365,0.0,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.0,0.5454545454545454
76,rubber chicken purse,title,3.0,10,0.6,0.4,0.0,0.1,0.2,0.3,0.2,0.0,0.0,0.5
77,rubber chicken purse,review,2.0,18,0.5,0.5,0.0,0.16666666666666666,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.6111111111111112
77,rubber chicken purse,title,2.0,2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
